n_nodes,influence,time,nodes
2.0,1120.16,3,"[1595, 965]"
11.0,1262.42,6,"[833, 33, 1702, 1963, 205, 112, 1779, 2014, 123, 1629, 286]"
1.0,842.68,2,[959]
4.0,1158.78,3,"[1496, 1241, 844, 998]"
3.0,951.84,4,"[1083, 1876, 325]"
7.0,1281.58,5,"[129, 1794, 644, 760, 954, 1524, 439]"
14.0,1276.9,6,"[38, 649, 786, 1351, 970, 1737, 1671, 173, 493, 45, 752, 1486, 1399, 1490]"
25.0,1344.44,7,"[129, 548, 203, 1225, 1721, 1803, 787, 21, 1272, 1493, 402, 125, 1820, 1785, 821, 1985, 1863, 1958, 236, 498, 740, 1365, 1778, 1754, 1756]"
25.0,1345.78,6,"[129, 1008, 36, 1803, 1932, 11, 529, 225, 436, 186, 1869, 61, 1340, 838, 272, 1756, 671, 708, 740, 1958, 1863, 55, 1778, 1754, 498]"
16.0,1334.0,7,"[129, 548, 249, 450, 1721, 1377, 1260, 664, 1869, 1820, 1953, 31, 1785, 1592, 153, 272]"
