n_nodes,influence,time,nodes
1.0,202.02,2,[840]
2.0,258.04,3,"[399, 840]"
7.0,394.82,6,"[871, 840, 172, 355, 909, 102, 123]"
7.0,402.48,5,"[871, 840, 778, 395, 128, 322, 525]"
9.0,434.24,5,"[871, 840, 778, 395, 128, 525, 303, 234, 322]"
8.0,418.14,4,"[257, 475, 118, 743, 219, 334, 194, 724]"
5.0,298.62,6,"[871, 382, 594, 784, 919]"
10.0,396.02,7,"[871, 643, 995, 68, 217, 803, 556, 164, 689, 270]"
18.0,485.5,6,"[871, 382, 594, 840, 296, 556, 158, 690, 280, 244, 601, 93, 151, 251, 378, 850, 511, 373]"
21.0,498.94,5,"[116, 438, 840, 296, 556, 703, 690, 280, 244, 601, 93, 251, 378, 850, 151, 511, 594, 107, 380, 885, 373]"
21.0,486.66,7,"[871, 995, 68, 840, 556, 386, 690, 280, 244, 601, 576, 251, 378, 107, 850, 151, 594, 511, 380, 885, 373]"
15.0,475.52,5,"[299, 726, 210, 355, 817, 102, 123, 372, 597, 764, 582, 679, 560, 234, 373]"
12.0,409.72,7,"[871, 995, 840, 169, 217, 102, 123, 372, 597, 764, 582, 21]"
13.0,457.94,5,"[257, 475, 118, 743, 219, 258, 690, 280, 75, 846, 93, 128, 123]"
8.0,415.68,5,"[112, 840, 995, 154, 217, 150, 406, 625]"
8.0,293.6,7,"[871, 643, 995, 68, 217, 803, 556, 115]"
10.0,427.86,6,"[257, 643, 995, 68, 217, 803, 556, 285, 689, 270]"
11.0,444.5,6,"[871, 778, 840, 395, 217, 322, 48, 525, 344, 53, 280]"
6.0,394.86,5,"[721, 395, 355, 909, 102, 239]"
19.0,497.72,6,"[871, 382, 463, 703, 296, 556, 251, 690, 280, 378, 601, 93, 244, 345, 107, 511, 594, 373, 916]"
5.0,368.28,5,"[257, 840, 873, 567, 270]"
14.0,475.38,6,"[871, 294, 238, 556, 909, 372, 764, 597, 15, 355, 582, 679, 324, 234]"
13.0,436.72,7,"[871, 778, 840, 968, 556, 346, 128, 690, 280, 244, 29, 93, 151]"
12.0,451.52,5,"[399, 840, 102, 123, 372, 597, 764, 582, 679, 923, 234, 373]"
6.0,409.42,4,"[399, 840, 395, 128, 322, 156]"
3.0,318.2,3,"[337, 840, 172]"
9.0,355.66,7,"[700, 688, 369, 909, 871, 102, 595, 93, 76]"
23.0,499.3,7,"[871, 382, 463, 703, 296, 556, 251, 690, 280, 413, 601, 93, 344, 358, 77, 511, 107, 609, 999, 373, 1002, 715, 885]"
17.0,480.04,6,"[871, 172, 840, 355, 165, 909, 350, 93, 123, 76, 616, 373, 729, 85, 358, 283, 609]"
19.0,479.48,7,"[871, 995, 68, 840, 305, 556, 251, 280, 690, 378, 601, 93, 244, 345, 107, 511, 594, 373, 916]"
4.0,313.62,5,"[984, 425, 382, 784]"
5.0,376.2,3,"[721, 395, 355, 684, 270]"
13.0,454.56,6,"[871, 382, 289, 703, 296, 251, 556, 690, 280, 413, 601, 93, 344]"
9.0,407.82,6,"[871, 253, 68, 152, 217, 803, 690, 556, 280]"
3.0,285.5,4,"[672, 221, 873]"
4.0,372.5,4,"[672, 221, 382, 355]"
14.0,453.1,7,"[871, 840, 995, 826, 217, 803, 123, 93, 372, 74, 616, 373, 729, 85]"
17.0,473.2,7,"[672, 688, 369, 909, 871, 102, 366, 93, 76, 123, 299, 373, 729, 85, 358, 283, 609]"
6.0,328.3,6,"[514, 840, 172, 909, 124, 871]"
