n_nodes,influence,time,nodes
14.0,988.0,7,"[197, 703, 528, 147, 354, 372, 561, 770, 582, 679, 706, 234, 777, 819]"
20.0,992.0,7,"[802, 934, 871, 840, 296, 489, 331, 556, 269, 1005, 143, 808, 849, 818, 280, 442, 409, 720, 735, 708]"
20.0,992.0,7,"[640, 934, 871, 840, 296, 489, 331, 556, 269, 1005, 143, 808, 849, 818, 280, 442, 409, 398, 735, 708]"
1.0,183.0,4,[640]
14.0,988.0,7,"[749, 1, 394, 147, 354, 372, 561, 770, 582, 679, 706, 797, 777, 320]"
1.0,183.0,4,[951]
6.0,802.0,7,"[228, 834, 93, 194, 457, 847]"
8.0,804.0,7,"[228, 791, 93, 457, 194, 847, 726, 327]"
1.0,183.0,4,[933]
6.0,802.0,7,"[152, 834, 93, 194, 457, 847]"
1.0,183.0,4,[905]
7.0,803.0,7,"[228, 517, 93, 457, 194, 847, 726]"
7.0,803.0,7,"[400, 517, 93, 457, 163, 847, 726]"
1.0,183.0,4,[971]
1.0,183.0,4,[634]
7.0,803.0,7,"[400, 517, 93, 80, 457, 847, 726]"
1.0,183.0,4,[901]
1.0,183.0,4,[975]
1.0,183.0,4,[1005]
2.0,800.0,6,"[523, 197]"
3.0,801.0,7,"[523, 197, 680]"
