n_nodes,influence,time,nodes
4.0,824.0,5,"[914, 364, 493, 804]"
2.0,262.0,3,"[580, 1076]"
3.0,569.0,5,"[668, 566, 381]"
5.0,1073.0,6,"[93, 618, 1053, 1178, 508]"
6.0,1096.0,7,"[656, 723, 239, 1337, 1295, 1037]"
9.0,1342.0,7,"[1324, 239, 723, 1246, 840, 1052, 1124, 1173, 800]"
9.0,1342.0,7,"[1324, 239, 723, 589, 840, 1052, 800, 1124, 1173]"
6.0,1323.0,6,"[658, 239, 723, 1037, 1246, 763]"
9.0,1342.0,7,"[1324, 239, 723, 1309, 1147, 589, 800, 840, 1124]"
9.0,1342.0,7,"[1324, 239, 1311, 1052, 840, 723, 1173, 800, 1124]"
