n_nodes,influence,time,nodes
1.0,136.18,2,[183]
16.0,327.44,7,"[133, 395, 13, 398, 272, 153, 290, 660, 406, 119, 150, 227, 620, 500, 125, 637]"
4.0,251.52,4,"[311, 621, 52, 633]"
16.0,328.46,6,"[336, 535, 94, 4, 229, 189, 598, 0, 185, 433, 18, 337, 437, 310, 664, 441]"
7.0,297.84,5,"[135, 520, 142, 539, 410, 233, 207]"
3.0,240.82,4,"[183, 650, 571]"
32.0,362.48,7,"[135, 520, 461, 17, 401, 275, 467, 660, 406, 286, 162, 175, 549, 429, 637, 59, 60, 582, 455, 500, 328, 287, 125, 75, 468, 480, 85, 217, 474, 348, 606, 616]"
10.0,293.08,7,"[573, 568, 200, 659, 147, 278, 404, 52, 679, 413]"
20.0,333.56,7,"[5, 672, 641, 390, 632, 153, 35, 56, 155, 347, 432, 187, 180, 341, 214, 259, 105, 363, 452, 576]"
18.0,333.86,6,"[289, 498, 668, 390, 70, 232, 20, 569, 340, 442, 187, 637, 125, 60, 582, 455, 328, 480]"
2.0,210.94,4,"[183, 649]"
11.0,308.78,6,"[133, 395, 13, 398, 272, 479, 190, 660, 275, 119, 606]"
21.0,342.86,7,"[5, 672, 641, 390, 401, 275, 467, 540, 633, 119, 340, 150, 98, 125, 229, 442, 227, 620, 368, 115, 117]"
4.0,234.62,5,"[635, 648, 283, 659]"
14.0,317.84,7,"[5, 672, 641, 390, 401, 275, 467, 540, 633, 643, 340, 113, 150, 286]"
8.0,294.68,6,"[336, 636, 207, 385, 17, 73, 671, 571]"
17.0,331.06,7,"[135, 520, 142, 659, 147, 278, 487, 480, 569, 340, 442, 187, 482, 60, 582, 455, 125]"
20.0,335.56,6,"[135, 461, 520, 17, 401, 275, 410, 52, 422, 615, 600, 328, 637, 296, 114, 149, 80, 90, 251, 264]"
10.0,312.14,5,"[135, 539, 520, 142, 410, 233, 392, 204, 125, 480]"
24.0,349.62,7,"[135, 520, 142, 659, 147, 278, 487, 569, 340, 442, 482, 187, 60, 369, 480, 358, 222, 351, 35, 62, 500, 246, 204, 392]"
21.0,344.12,6,"[336, 636, 641, 390, 401, 275, 467, 540, 633, 119, 340, 150, 98, 125, 229, 442, 227, 414, 368, 115, 117]"
5.0,268.98,6,"[658, 636, 207, 606, 17]"
9.0,276.88,7,"[133, 505, 672, 539, 410, 233, 207, 150, 286]"
6.0,278.24,5,"[573, 214, 199, 671, 78, 125]"
13.0,324.18,6,"[135, 520, 395, 398, 153, 403, 26, 31, 539, 286, 472, 473, 27]"
29.0,356.26,7,"[135, 659, 142, 593, 147, 278, 487, 340, 569, 688, 187, 480, 429, 60, 59, 637, 576, 328, 668, 62, 582, 455, 217, 468, 467, 606, 474, 507, 348]"
27.0,355.08,7,"[135, 659, 142, 520, 147, 278, 487, 340, 569, 442, 187, 480, 429, 60, 20, 637, 125, 328, 668, 62, 582, 455, 217, 468, 85, 606, 474]"
7.0,281.16,6,"[133, 12, 672, 539, 421, 410, 233]"
25.0,353.56,7,"[135, 520, 652, 659, 147, 278, 487, 569, 340, 442, 482, 187, 60, 369, 480, 358, 222, 351, 35, 485, 363, 342, 474, 348, 271]"
32.0,362.88,6,"[135, 461, 520, 467, 401, 275, 410, 52, 422, 615, 600, 296, 637, 114, 328, 149, 80, 90, 251, 227, 616, 582, 500, 455, 480, 468, 85, 606, 217, 474, 75, 348]"
11.0,295.12,7,"[183, 401, 660, 406, 119, 150, 227, 620, 500, 125, 637]"
13.0,310.92,7,"[185, 659, 290, 17, 401, 275, 467, 540, 633, 3, 176, 227, 466]"
9.0,300.52,6,"[2, 647, 641, 428, 401, 233, 207, 7, 150]"
