n_nodes,influence,time,nodes
1.0,1101.86,6,[1044]
54.0,1679.72,7,"[772, 1400, 1672, 525, 143, 157, 1547, 1933, 145, 1682, 1430, 2584, 1822, 2592, 2985, 173, 2226, 1459, 2229, 1461, 2615, 1492, 577, 1222, 2503, 2383, 1479, 2632, 3023, 2768, 1877, 2524, 1757, 224, 225, 2913, 2915, 229, 2534, 2154, 1387, 2156, 1647, 2800, 113, 1650, 2546, 2426, 2686, 373, 2935, 2554, 507, 1405]"
4.0,1457.0,7,"[128, 706, 2021, 2666]"
7.0,1557.5,7,"[128, 2691, 925, 2307, 1883, 488, 2324]"
2.0,1354.34,6,"[1800, 914]"
9.0,1580.62,6,"[2435, 1282, 1284, 2627, 2259, 868, 1261, 2108, 2936]"
9.0,1572.72,7,"[128, 2691, 351, 2307, 1955, 511, 813, 2936, 2800]"
16.0,1603.22,6,"[2435, 1282, 2269, 2360, 1955, 2149, 1072, 2578, 2259, 2086, 2642, 373, 2935, 2554, 2997, 1405]"
4.0,1499.98,6,"[1121, 706, 2021, 2666]"
13.0,1597.32,7,"[2435, 2332, 1284, 2360, 1955, 2472, 1282, 813, 2351, 2466, 145, 418, 2781]"
43.0,1662.42,7,"[772, 2420, 1672, 525, 143, 157, 1297, 1460, 1547, 145, 1682, 1430, 1933, 2592, 2985, 173, 2226, 1459, 2229, 1461, 2615, 1492, 577, 1222, 2503, 1479, 2383, 2632, 3023, 2768, 1877, 2524, 1757, 224, 225, 2913, 2915, 229, 2534, 2154, 1387, 2156, 1640]"
18.0,1611.16,7,"[328, 2840, 2021, 2259, 1282, 2627, 868, 1297, 1547, 2936, 1933, 1504, 145, 1682, 2833, 2809, 2673, 1075]"
44.0,1666.78,7,"[772, 1400, 1672, 525, 143, 157, 1547, 1933, 145, 1682, 1430, 2584, 1504, 2963, 2985, 173, 2226, 1459, 2229, 1461, 2615, 1492, 577, 1222, 2503, 2383, 1479, 2632, 3023, 2768, 1877, 2524, 1757, 224, 225, 2913, 2915, 229, 2534, 2154, 1387, 2156, 1647, 2800]"
5.0,1482.1,7,"[128, 1048, 2997, 1883, 2307]"
45.0,1671.84,7,"[2435, 1282, 1284, 525, 143, 157, 1547, 1933, 145, 1682, 1430, 2584, 1504, 2592, 2985, 173, 2226, 1459, 2229, 1461, 2615, 1492, 577, 1222, 2503, 2383, 1479, 2632, 3023, 859, 1877, 2524, 1757, 224, 225, 2913, 2915, 229, 2534, 2154, 1387, 2156, 1647, 2800, 2936]"
6.0,1540.18,7,"[128, 1048, 1807, 2796, 2149, 2307]"
24.0,1640.08,7,"[2435, 926, 1284, 2360, 1955, 2472, 813, 2351, 1282, 2460, 225, 2913, 2915, 2855, 2534, 113, 1650, 2546, 2686, 1104, 373, 2935, 2554, 1405]"
21.0,1628.36,7,"[1800, 2420, 351, 1282, 2472, 813, 2351, 2460, 1757, 224, 60, 1264, 2913, 2915, 229, 2534, 2734, 1387, 2156, 1647, 2800]"
33.0,1651.94,7,"[2435, 2809, 1284, 1347, 2259, 1547, 891, 1282, 2936, 1933, 868, 1430, 1682, 1463, 145, 1297, 2668, 1458, 1818, 701, 2426, 1075, 113, 1650, 224, 2913, 1504, 225, 2592, 2915, 229, 2534, 463]"
10.0,1591.68,6,"[2435, 2627, 1284, 1282, 2360, 1955, 2472, 813, 2351, 773]"
19.0,1617.16,7,"[2435, 2809, 1284, 2627, 2259, 1547, 891, 1282, 2936, 1933, 868, 1564, 1682, 1463, 145, 1297, 2668, 1458, 1818]"
7.0,1579.06,6,"[2435, 1282, 1284, 2627, 2259, 1858, 1261]"
3.0,1386.24,6,"[1044, 2108, 807]"
29.0,1645.88,7,"[2435, 1672, 1284, 145, 2627, 2259, 891, 1547, 1933, 1282, 1652, 1682, 2936, 1463, 2668, 2229, 1461, 2615, 1492, 1297, 868, 2408, 1222, 2503, 2383, 2592, 1504, 224, 225]"
42.0,1659.32,7,"[328, 2840, 2021, 143, 1282, 157, 1430, 2584, 1547, 1822, 1933, 2592, 145, 1682, 2985, 173, 2226, 1459, 2229, 1461, 2615, 1492, 577, 1222, 2715, 2383, 1479, 2632, 3023, 2768, 1877, 2524, 1757, 224, 225, 2913, 2915, 229, 2534, 2154, 1387, 2156]"
32.0,1650.34,7,"[1630, 2108, 2627, 2259, 1547, 1282, 155, 1933, 145, 1682, 1430, 1297, 1504, 2592, 2809, 891, 1463, 2668, 1458, 1818, 701, 2426, 1075, 113, 1650, 224, 2913, 225, 2915, 229, 2534, 2936]"
50.0,1677.66,7,"[1800, 1282, 1284, 525, 143, 157, 1547, 1933, 145, 1682, 1430, 2584, 2985, 173, 2226, 413, 2229, 1461, 1504, 2615, 2592, 1492, 577, 1222, 2503, 2383, 1479, 2632, 3023, 859, 2524, 1877, 1757, 2154, 1387, 2156, 1647, 2800, 1659, 224, 225, 2913, 2915, 229, 2936, 2534, 1404, 1661, 1331, 2303]"
35.0,1654.58,7,"[2435, 1672, 1284, 2268, 2627, 2259, 891, 1652, 1547, 1933, 2936, 1682, 1463, 2668, 1297, 2229, 1461, 2615, 1282, 868, 2408, 1492, 1634, 2316, 2632, 3023, 2913, 2915, 229, 2534, 2383, 2592, 1222, 224, 225]"
6.0,1570.26,6,"[2194, 2627, 1255, 730, 2149, 2307]"
70.0,1704.48,7,"[772, 1400, 1672, 1245, 143, 157, 1547, 802, 145, 1682, 1430, 2584, 2963, 2985, 173, 2226, 1459, 1504, 2229, 1461, 2847, 1492, 113, 1650, 2592, 463, 2031, 466, 1619, 2133, 1425, 1877, 1623, 2776, 2522, 990, 350, 272, 876, 224, 225, 2913, 2915, 229, 2534, 1640, 493, 2925, 882, 373, 2935, 2554, 507, 1405, 355, 1253, 1125, 869, 2470, 105, 1003, 2157, 1241, 1340, 247, 1659, 1404, 1661, 1278, 2303]"
11.0,1592.7,7,"[128, 2691, 351, 2307, 1955, 511, 813, 2936, 2800, 2627, 1368]"
10.0,1574.14,7,"[128, 2691, 2070, 2307, 920, 2467, 2466, 145, 418, 2781]"
67.0,1693.04,7,"[128, 1048, 1807, 2796, 2149, 2307, 1682, 1430, 2584, 2963, 2985, 173, 2226, 1459, 1504, 2229, 1461, 2847, 1492, 113, 1650, 2592, 463, 2031, 466, 1619, 2133, 1425, 1877, 183, 2776, 2522, 990, 350, 272, 876, 224, 225, 2913, 2915, 229, 2534, 1640, 493, 2925, 882, 373, 2935, 2554, 507, 1405, 355, 1253, 1125, 869, 2470, 105, 1003, 2157, 1241, 1340, 247, 1659, 1404, 1661, 1278, 2303]"
5.0,1531.42,6,"[2435, 1869, 351, 299, 2534]"
37.0,1658.12,7,"[2435, 1672, 1284, 145, 2627, 1955, 891, 1430, 2809, 1547, 1933, 36, 1682, 2936, 2382, 1818, 701, 1282, 2426, 2668, 1075, 1297, 113, 1650, 2913, 2915, 229, 2534, 1179, 2154, 2156, 1647, 2800, 2592, 1504, 224, 225]"
