n_nodes,influence,time,nodes
20.0,57.32,5,"[650, 659, 120, 574, 443, 147, 164, 257, 181, 142, 550, 299, 343, 464, 230, 266, 195, 344, 256, 183]"
6.0,25.06,4,"[475, 217, 163, 254, 149, 187]"
13.0,38.88,7,"[247, 234, 230, 586, 645, 144, 17, 200, 598, 473, 346, 766, 255]"
9.0,30.48,7,"[256, 6, 133, 637, 708, 229, 178, 169, 613]"
5.0,22.9,3,"[213, 217, 163, 353, 187]"
2.0,8.64,4,"[787, 219]"
3.0,7.62,6,"[166, 427, 722]"
18.0,51.48,4,"[461, 219, 134, 147, 256, 257, 181, 164, 195, 142, 343, 550, 230, 299, 464, 344, 266, 107]"
6.0,18.92,7,"[57, 726, 498, 165, 149, 187]"
2.0,8.94,3,"[235, 328]"
6.0,27.9,3,"[213, 217, 163, 226, 187, 149]"
18.0,50.98,7,"[719, 165, 134, 256, 147, 164, 257, 181, 142, 550, 51, 343, 464, 230, 266, 195, 344, 107]"
13.0,40.6,6,"[725, 217, 163, 254, 270, 460, 134, 222, 266, 195, 344, 256, 107]"
10.0,33.82,7,"[719, 202, 256, 283, 531, 31, 231, 257, 181, 142]"
12.0,40.8,5,"[2, 165, 205, 239, 256, 402, 424, 209, 223, 184, 169, 132]"
12.0,38.56,6,"[719, 165, 256, 344, 313, 209, 198, 184, 223, 267, 424, 505]"
7.0,30.24,2,"[213, 217, 174, 226, 187, 149, 132]"
16.0,48.3,6,"[719, 219, 134, 256, 248, 164, 257, 181, 142, 550, 299, 343, 432, 230, 266, 195]"
15.0,46.86,6,"[719, 147, 165, 134, 164, 257, 256, 181, 142, 234, 130, 613, 229, 169, 546]"
17.0,50.2,6,"[719, 601, 165, 472, 256, 609, 335, 184, 213, 196, 554, 189, 229, 580, 207, 167, 631]"
3.0,12.24,4,"[187, 427, 184]"
4.0,18.02,4,"[512, 219, 223, 184]"
19.0,54.5,6,"[117, 554, 133, 232, 147, 164, 257, 181, 142, 550, 299, 343, 759, 230, 266, 195, 344, 256, 183]"
4.0,15.44,6,"[725, 429, 133, 232]"
12.0,38.26,7,"[719, 165, 134, 256, 147, 164, 13, 181, 142, 550, 51, 343]"
3.0,14.66,3,"[256, 200, 135]"
9.0,34.82,6,"[719, 219, 134, 256, 248, 164, 574, 181, 142]"
5.0,21.94,4,"[780, 165, 163, 211, 187]"
20.0,54.08,7,"[298, 6, 722, 472, 256, 205, 164, 257, 181, 234, 142, 550, 575, 644, 464, 230, 266, 195, 344, 183]"
8.0,30.66,5,"[719, 164, 135, 134, 147, 257, 256, 181]"
4.0,10.94,7,"[719, 429, 43, 232]"
2.0,5.7,5,"[247, 782]"
1.0,6.74,3,[247]
15.0,44.84,7,"[719, 165, 134, 139, 256, 313, 223, 184, 209, 267, 462, 28, 229, 169, 132]"
10.0,36.16,3,"[213, 217, 163, 353, 232, 156, 137, 312, 120, 231]"
13.0,41.54,4,"[187, 217, 163, 254, 270, 460, 570, 222, 266, 195, 344, 256, 107]"
7.0,27.08,6,"[719, 219, 456, 256, 248, 164, 574]"
7.0,21.34,7,"[725, 217, 163, 254, 591, 317, 17]"
8.0,26.48,7,"[166, 6, 722, 500, 117, 460, 134, 222]"
6.0,23.72,6,"[719, 219, 134, 256, 117, 487]"
10.0,35.94,5,"[213, 217, 174, 226, 187, 149, 132, 623, 462, 28]"
5.0,17.64,6,"[719, 165, 283, 660, 187]"
8.0,28.56,6,"[719, 601, 165, 472, 173, 256, 257, 181]"
5.0,12.12,7,"[669, 6, 722, 338, 156]"
17.0,47.76,7,"[719, 219, 134, 256, 248, 164, 204, 181, 142, 550, 299, 111, 3, 207, 167, 749, 229]"
5.0,19.98,5,"[725, 217, 353, 199, 187]"
14.0,43.0,7,"[719, 601, 165, 472, 256, 205, 164, 222, 267, 126, 196, 111, 3, 207]"
8.0,32.96,4,"[423, 217, 163, 254, 147, 257, 256, 181]"
7.0,27.74,4,"[213, 210, 174, 256, 248, 164, 574]"
14.0,43.42,5,"[213, 217, 174, 226, 187, 149, 132, 623, 677, 126, 196, 111, 3, 207]"
3.0,9.96,5,"[719, 369, 184]"
11.0,38.22,7,"[245, 6, 722, 472, 256, 205, 164, 257, 181, 124, 142]"
20.0,57.16,6,"[719, 219, 134, 256, 443, 164, 574, 147, 181, 146, 142, 550, 299, 343, 464, 230, 266, 195, 344, 183]"
