n_nodes,influence,time,nodes
5.0,56.0,6,"[1937, 1690, 2791, 1955, 348]"
23.0,227.6,6,"[541, 787, 2221, 894, 744, 1941, 2035, 644, 2230, 1117, 578, 1035, 614, 1858, 2627, 1244, 1208, 295, 1876, 2217, 2103, 1911, 1694]"
9.0,136.74,5,"[2040, 2185, 701, 1758, 698, 606, 443, 1733, 2176]"
67.0,494.58,7,"[128, 2691, 1289, 2829, 2830, 2064, 400, 146, 1171, 2068, 1557, 1945, 2971, 923, 418, 2466, 1956, 930, 1707, 2476, 814, 559, 2607, 2097, 2866, 2739, 2094, 1205, 2358, 1329, 1339, 191, 1474, 1349, 200, 74, 971, 1741, 974, 463, 466, 1619, 2133, 726, 2776, 2522, 221, 2269, 351, 1633, 2274, 611, 740, 1383, 231, 2282, 1644, 493, 2925, 882, 1524, 1268, 2294, 2935, 2810, 507, 2943]"
6.0,60.04,6,"[97, 2699, 2062, 1845, 3003, 2143]"
7.0,79.4,6,"[2757, 2794, 1490, 2106, 2171, 1725, 639]"
15.0,164.46,7,"[962, 902, 2729, 1719, 505, 2414, 2480, 818, 243, 1460, 2933, 279, 3000, 1945, 1022]"
58.0,468.7,7,"[915, 949, 1787, 2141, 2327, 1117, 2229, 1735, 1032, 656, 1977, 372, 2993, 2972, 2588, 542, 2078, 800, 1826, 1829, 2854, 1447, 169, 41, 1789, 2220, 2097, 1587, 2355, 2357, 182, 568, 186, 699, 2491, 572, 1603, 581, 2761, 457, 333, 2382, 720, 2002, 1237, 863, 2658, 739, 1636, 2535, 2920, 2665, 240, 369, 753, 251, 893, 767]"
14.0,159.9,6,"[2691, 1290, 907, 784, 1307, 2717, 2850, 2595, 2470, 1448, 586, 838, 2628, 1999]"
2.0,15.24,4,"[97, 1477]"
9.0,115.4,6,"[2689, 1537, 771, 1758, 698, 606, 443, 2016, 2176]"
5.0,63.6,4,"[1906, 979, 1739, 1955, 348]"
72.0,498.36,7,"[2752, 1444, 1989, 2565, 1414, 899, 1030, 266, 2059, 269, 1934, 2061, 401, 276, 661, 407, 1431, 1180, 797, 2205, 1567, 2881, 1824, 327, 1577, 2092, 2989, 1326, 1198, 1587, 820, 1973, 694, 2232, 825, 2235, 3009, 706, 1987, 580, 2116, 2630, 1862, 1346, 1097, 194, 2891, 716, 460, 466, 1236, 2901, 340, 471, 470, 89, 2775, 1627, 1880, 1757, 2783, 2665, 1132, 2412, 2542, 1646, 2673, 1268, 116, 1272, 1147, 2173]"
11.0,141.14,6,"[2691, 967, 907, 2339, 2183, 785, 722, 367, 2280, 616, 646]"
18.0,214.12,6,"[338, 1690, 2791, 711, 1238, 2146, 1375, 1950, 396, 594, 615, 351, 1770, 575, 1233, 1899, 350, 345]"
27.0,290.02,6,"[697, 587, 1898, 1955, 526, 1807, 1033, 2193, 914, 1308, 1949, 2856, 1196, 1968, 2227, 820, 565, 1338, 1723, 2684, 1857, 1089, 841, 843, 331, 1233, 1619]"
22.0,227.42,7,"[2946, 1796, 1973, 2455, 913, 1982, 1197, 632, 960, 40, 2733, 2357, 953, 2749, 61, 1372, 3008, 579, 1604, 2503, 3016, 2786]"
20.0,199.48,7,"[697, 587, 1898, 1955, 348, 2470, 1605, 586, 838, 2217, 1999, 2535, 104, 1387, 1647, 1009, 2164, 118, 2551, 2940]"
21.0,224.62,6,"[962, 902, 2729, 1719, 505, 2414, 2480, 818, 2671, 1460, 1815, 2357, 953, 2749, 1233, 2208, 350, 2767, 1891, 1940, 345]"
21.0,223.48,7,"[2168, 1714, 2643, 2298, 803, 1708, 2065, 151, 2585, 616, 646, 1407, 1227, 1509, 2535, 1387, 1647, 1009, 2164, 2551, 2940]"
29.0,305.94,6,"[2168, 1714, 2643, 1822, 1240, 1858, 2288, 1646, 2410, 820, 803, 1708, 586, 655, 2901, 1367, 547, 2009, 1501, 2735, 1842, 690, 411, 312, 2861, 2112, 2114, 2812, 900]"
42.0,397.34,7,"[1032, 1380, 1672, 1293, 913, 2606, 2325, 2967, 25, 1180, 2995, 671, 181, 61, 1372, 345, 705, 924, 1891, 1940, 968, 328, 1995, 2645, 1241, 2376, 312, 2114, 2812, 1505, 322, 2368, 1988, 2630, 2119, 1865, 1631, 2771, 2644, 215, 711, 2778]"
37.0,366.56,7,"[1032, 1380, 1672, 2455, 913, 1982, 1197, 632, 960, 40, 1763, 713, 956, 1991, 1233, 1245, 1896, 2220, 2013, 2035, 468, 1854, 1447, 169, 1235, 1789, 2097, 1587, 2630, 711, 2376, 2089, 2290, 2419, 885, 732, 381]"
24.0,253.3,7,"[1032, 1380, 1672, 2455, 913, 1982, 1197, 1834, 960, 40, 1763, 713, 956, 1367, 1009, 2164, 1227, 2551, 2940, 453, 1109, 536, 2288, 2089]"
24.0,254.34,6,"[2144, 2679, 2287, 1718, 913, 2606, 2325, 1008, 1708, 1646, 655, 586, 2085, 838, 2901, 1367, 2493, 453, 1109, 536, 2940, 1009, 2164, 2551]"
29.0,305.46,7,"[2752, 2185, 1035, 2339, 803, 1708, 2065, 151, 2585, 616, 2733, 1269, 953, 2901, 1367, 1240, 838, 1501, 586, 757, 500, 2861, 900, 2242, 312, 2410, 2112, 2114, 2812]"
56.0,465.84,7,"[2691, 666, 2643, 2954, 1858, 1240, 2288, 2967, 25, 616, 803, 1708, 956, 123, 1841, 2115, 2598, 1323, 2220, 690, 1320, 1015, 2228, 312, 1272, 1995, 2812, 2114, 2112, 1988, 2630, 1827, 1346, 1880, 194, 322, 1097, 2891, 716, 1620, 466, 340, 470, 1177, 89, 2775, 1627, 1757, 2783, 2412, 2542, 2673, 1268, 116, 1147, 2173]"
26.0,279.8,7,"[1732, 2901, 1714, 2287, 127, 1718, 1858, 2288, 1240, 2533, 820, 2009, 655, 2735, 981, 547, 690, 803, 2040, 2070, 1936, 1708, 60, 586, 1367, 1501]"
50.0,447.94,7,"[2168, 1714, 2643, 2954, 515, 1858, 1132, 2019, 1103, 460, 2055, 1708, 586, 655, 2901, 1367, 547, 924, 2035, 1501, 230, 1384, 838, 2228, 1272, 312, 1988, 1827, 1346, 1880, 194, 2630, 1097, 2891, 2812, 2112, 716, 1620, 466, 340, 322, 470, 270, 89, 2114, 2775, 1627, 1757, 2783, 2412]"
25.0,269.46,7,"[2168, 1714, 1672, 787, 2183, 785, 1938, 367, 960, 40, 2098, 250, 956, 123, 1995, 1841, 2115, 2220, 2598, 1323, 2399, 1015, 690, 2818, 757]"
43.0,401.68,7,"[1032, 1046, 1380, 1293, 913, 1823, 1422, 580, 25, 1180, 2758, 671, 181, 803, 2771, 1501, 314, 2085, 1708, 2644, 1181, 961, 230, 1649, 2009, 1384, 215, 2265, 2613, 2802, 757, 547, 2922, 1619, 1790, 218, 1757, 1509, 1009, 2164, 118, 2385, 245]"
28.0,303.42,7,"[2946, 1796, 2216, 1888, 1367, 785, 1847, 722, 2429, 1858, 1460, 2733, 1708, 757, 803, 655, 764, 508, 554, 460, 1792, 1876, 838, 1501, 547, 230, 1384, 1910]"
40.0,383.18,7,"[1265, 387, 1714, 2643, 2185, 1501, 2046, 757, 1407, 2456, 786, 803, 2183, 2339, 36, 533, 616, 2128, 2265, 1999, 215, 1858, 2845, 2112, 2630, 1827, 907, 2628, 1880, 194, 2009, 732, 2760, 427, 632, 2294, 547, 961, 2930, 230]"
38.0,377.64,7,"[2847, 1796, 2216, 1888, 1367, 2257, 1501, 1858, 1708, 722, 2429, 2788, 2856, 1460, 1178, 2339, 36, 1619, 2183, 616, 632, 215, 1002, 682, 2901, 1202, 1910, 2463, 1792, 1013, 245, 2940, 2515, 2551, 1384, 2802, 1647, 230]"
34.0,354.88,7,"[1543, 2338, 1276, 806, 1240, 2304, 803, 155, 1714, 1367, 785, 547, 2749, 425, 1827, 2523, 367, 954, 1833, 757, 215, 1394, 1793, 1792, 554, 1272, 2265, 632, 2085, 2009, 314, 961, 460, 2112]"
31.0,310.4,7,"[338, 1690, 2979, 2643, 1087, 1618, 1847, 1132, 1646, 803, 1537, 304, 655, 340, 1501, 1875, 1367, 1002, 632, 2901, 1708, 1202, 2085, 215, 507, 1013, 2343, 1910, 961, 2009, 547]"
33.0,340.48,7,"[338, 1714, 1690, 2643, 312, 1384, 1132, 1847, 2940, 2409, 1646, 1827, 764, 1618, 1460, 2112, 230, 1272, 129, 655, 786, 547, 2474, 2733, 1842, 2901, 690, 1501, 960, 1736, 839, 849, 215]"
46.0,432.14,7,"[1543, 2338, 1276, 806, 1240, 2304, 1407, 757, 1833, 960, 1492, 1847, 314, 1646, 554, 1649, 1999, 1272, 387, 460, 2265, 215, 570, 2650, 2228, 1998, 1013, 245, 2114, 2499, 1792, 1827, 547, 633, 2112, 961, 1880, 2009, 194, 1647, 2630, 2628, 2760, 632, 732, 230]"
45.0,420.62,7,"[341, 1690, 2946, 2643, 832, 979, 1132, 2265, 1801, 1618, 387, 1407, 1315, 786, 2183, 2339, 36, 1501, 616, 803, 2164, 1367, 838, 2220, 655, 2630, 1384, 2930, 2700, 2421, 1620, 2802, 466, 1792, 340, 322, 127, 2771, 2644, 1875, 678, 470, 1177, 194, 1338]"
32.0,326.7,7,"[1948, 706, 2287, 1718, 1015, 1240, 387, 2872, 1340, 313, 1646, 1460, 655, 2733, 1501, 764, 832, 460, 2009, 711, 757, 1649, 2080, 1906, 1792, 1272, 2630, 2112, 1827, 230, 2265, 547]"
