n_nodes,influence,time,nodes
88.0,738.02,7,"[1678, 1038, 18, 1557, 534, 545, 554, 1069, 1583, 1588, 68, 1605, 596, 96, 616, 618, 621, 1135, 632, 640, 1156, 1157, 1669, 147, 150, 169, 1198, 1208, 698, 188, 1213, 1730, 714, 207, 1234, 211, 1247, 231, 1773, 753, 755, 244, 1284, 1801, 1294, 1806, 1297, 1810, 1813, 1814, 803, 1319, 1323, 300, 1841, 1331, 308, 1844, 1337, 1342, 1343, 1345, 857, 1889, 374, 388, 390, 160, 907, 1932, 1954, 1448, 1966, 943, 947, 958, 959, 1993, 1482, 1486, 1488, 979, 981, 1506, 1510, 1008, 503, 505]"
2.0,368.66,2,"[792, 1345]"
5.0,444.36,3,"[515, 1380, 1010, 744, 851]"
7.0,437.12,5,"[1008, 1373, 26, 215, 886, 829, 1857]"
12.0,531.14,2,"[770, 1470, 714, 863, 887, 1197, 1200, 1055, 942, 1571, 1185, 1661]"
21.0,578.36,7,"[1008, 1134, 1559, 1167, 1033, 750, 1533, 431, 55, 1722, 443, 963, 1733, 435, 1741, 980, 221, 481, 1767, 1384, 714]"
18.0,538.54,7,"[1032, 556, 1582, 1327, 1266, 178, 1256, 145, 148, 1302, 1378, 1740, 1237, 2008, 1375, 1812, 1775, 634]"
4.0,346.9,4,"[1678, 656, 714, 174]"
5.0,424.42,4,"[1032, 1458, 26, 215, 886]"
4.0,413.04,2,"[898, 705, 1523, 1704]"
6.0,404.86,5,"[384, 1458, 26, 215, 886, 1133]"
18.0,555.04,6,"[1509, 1470, 1158, 1196, 364, 543, 853, 1718, 170, 968, 714, 1740, 1237, 2008, 1375, 1812, 1775, 634]"
7.0,472.68,3,"[1032, 556, 1582, 1327, 1266, 1024, 774]"
32.0,619.04,7,"[919, 1038, 18, 1557, 534, 545, 554, 1069, 59, 446, 1835, 577, 1474, 455, 1736, 918, 155, 797, 1188, 288, 417, 795, 444, 552, 1191, 424, 1452, 1010, 883, 1781, 630, 247]"
