n_nodes,influence,time,nodes
6.0,310.48,5,"[768, 1153, 353, 891, 523, 1540]"
20.0,416.98,7,"[256, 896, 1411, 519, 541, 270, 660, 1067, 620, 717, 1102, 48, 632, 209, 1526, 23, 1305, 186, 1022, 882]"
24.0,450.06,5,"[673, 513, 66, 1090, 37, 840, 457, 1067, 620, 717, 1102, 48, 727, 278, 1046, 1178, 923, 1053, 670, 471, 39, 808, 297, 558]"
19.0,407.32,7,"[256, 896, 1411, 519, 1160, 11, 457, 1067, 620, 717, 1102, 48, 126, 209, 1526, 23, 1305, 186, 1022]"
19.0,418.76,6,"[1281, 677, 1062, 519, 117, 247, 1077, 1067, 620, 717, 1102, 48, 336, 209, 1526, 23, 1305, 186, 1022]"
60.0,534.64,7,"[673, 840, 513, 1090, 37, 66, 397, 654, 657, 1425, 661, 1558, 21, 924, 542, 672, 928, 1465, 946, 1332, 307, 53, 194, 187, 956, 445, 1342, 435, 575, 578, 1091, 707, 199, 73, 842, 1355, 78, 977, 1105, 852, 1368, 318, 1381, 359, 1383, 880, 1265, 1523, 376, 1529, 1520, 240, 626, 755, 116, 1525, 1015, 1400, 252, 383]"
65.0,548.96,7,"[673, 840, 513, 1090, 37, 66, 397, 654, 657, 1425, 661, 1558, 21, 924, 542, 672, 928, 1465, 946, 1332, 307, 53, 314, 187, 956, 445, 1342, 435, 575, 578, 1091, 707, 199, 73, 842, 1355, 78, 977, 1105, 852, 1368, 318, 1381, 359, 987, 92, 247, 1246, 1115, 1120, 1249, 613, 700, 1386, 1391, 1520, 240, 626, 755, 116, 1525, 1015, 1445, 252, 383]"
16.0,414.06,4,"[673, 513, 66, 1090, 37, 840, 457, 1067, 620, 717, 1102, 48, 1170, 337, 1089, 446]"
31.0,471.5,6,"[166, 513, 66, 1090, 836, 840, 457, 934, 620, 37, 717, 1102, 1447, 1145, 860, 1067, 42, 1046, 1178, 48, 923, 655, 670, 1061, 39, 808, 297, 558, 47, 46, 1202]"
15.0,405.74,5,"[1281, 677, 1062, 519, 117, 247, 1077, 1067, 620, 717, 1102, 48, 390, 891, 1089]"
34.0,476.16,5,"[673, 100, 513, 840, 37, 1090, 457, 1206, 767, 799, 1196, 946, 1332, 307, 53, 1230, 1022, 1037, 956, 1342, 575, 578, 977, 1091, 435, 707, 199, 73, 842, 1355, 78, 1105, 852, 121]"
59.0,534.32,7,"[673, 184, 209, 1090, 513, 66, 457, 1117, 620, 1526, 717, 1102, 23, 336, 1067, 1305, 186, 1022, 48, 207, 39, 808, 297, 118, 987, 581, 558, 47, 46, 1202, 435, 694, 698, 443, 1084, 1357, 1103, 1474, 1234, 1112, 1225, 606, 226, 1110, 838, 716, 247, 701, 1107, 92, 1246, 340, 832, 613, 1249, 1391, 1386, 700, 1115]"
16.0,399.98,7,"[443, 1153, 353, 891, 48, 1525, 139, 1422, 1238, 799, 722, 1388, 1170, 390, 1089, 446]"
16.0,410.54,5,"[166, 513, 66, 1090, 37, 840, 457, 1067, 722, 1388, 1170, 48, 505, 1089, 446, 443]"
24.0,437.02,7,"[673, 100, 513, 1298, 37, 840, 457, 1090, 767, 1022, 1394, 551, 688, 1073, 853, 188, 1088, 1121, 202, 1527, 1355, 977, 1105, 852]"
13.0,400.22,4,"[166, 513, 926, 1090, 591, 1077, 598, 1067, 717, 1102, 48, 336, 247]"
10.0,327.14,7,"[673, 840, 513, 1090, 48, 1525, 1015, 1400, 1392, 383]"
14.0,395.52,6,"[1281, 677, 1062, 519, 117, 247, 1067, 1077, 620, 1187, 157, 1504, 1089, 390]"
20.0,428.68,5,"[166, 513, 66, 1047, 347, 9, 247, 1067, 186, 1077, 598, 48, 798, 717, 446, 1102, 336, 1305, 1022, 882]"
37.0,483.66,7,"[673, 840, 397, 657, 1090, 37, 513, 654, 661, 1425, 66, 1558, 21, 183, 660, 1419, 1056, 936, 49, 1177, 992, 1110, 523, 934, 288, 445, 121, 318, 1381, 359, 199, 73, 842, 1355, 78, 1105, 852]"
37.0,485.78,6,"[673, 513, 100, 1090, 37, 840, 457, 1206, 767, 799, 179, 143, 25, 183, 660, 1419, 445, 1056, 936, 49, 1177, 416, 977, 42, 288, 199, 73, 842, 934, 1269, 78, 1105, 852, 121, 318, 1381, 359]"
12.0,383.94,4,"[673, 513, 66, 1090, 37, 840, 457, 1067, 620, 1155, 1102, 48]"
30.0,463.04,5,"[984, 100, 840, 513, 37, 1206, 457, 1090, 860, 1019, 435, 1102, 48, 336, 397, 1046, 1178, 923, 1053, 911, 1061, 39, 808, 297, 558, 47, 46, 1202, 707, 247]"
55.0,526.48,7,"[984, 184, 717, 971, 1102, 513, 37, 48, 620, 457, 1090, 435, 336, 209, 66, 1526, 23, 1305, 186, 1022, 558, 47, 46, 1202, 694, 698, 443, 1084, 701, 832, 1474, 838, 1225, 1357, 716, 1103, 207, 1234, 1112, 1110, 606, 226, 1107, 340, 102, 92, 247, 1246, 1115, 1120, 1249, 613, 700, 1386, 1391]"
5.0,279.04,5,"[1372, 457, 513, 1090, 1496]"
49.00000000000001,514.54,7,"[166, 513, 66, 1090, 836, 840, 507, 1425, 661, 1558, 37, 270, 924, 397, 542, 672, 928, 1244, 946, 774, 21, 53, 307, 1517, 956, 445, 1342, 276, 575, 578, 1091, 707, 199, 350, 842, 736, 1196, 977, 235, 1375, 993, 102, 998, 105, 1362, 882, 1011, 888, 246]"
10.0,364.32,6,"[425, 1153, 353, 891, 947, 1525, 1015, 1400, 252, 383]"
9.0,370.92,4,"[984, 184, 1067, 513, 37, 948, 457, 620, 66]"
35.0,483.76,6,"[166, 513, 66, 1090, 37, 840, 1, 1067, 620, 717, 1102, 48, 336, 183, 660, 1419, 445, 1056, 936, 49, 1177, 416, 977, 42, 288, 934, 199, 73, 842, 1355, 78, 1105, 852, 121, 318]"
20.0,425.46,6,"[1268, 513, 66, 1090, 836, 840, 457, 336, 923, 1045, 717, 1102, 446, 598, 1067, 48, 798, 1305, 1022, 1421]"
23.0,438.52,6,"[1372, 457, 513, 1090, 1496, 707, 199, 350, 842, 736, 1196, 977, 235, 1375, 993, 102, 787, 105, 1362, 882, 1011, 888, 246]"
5.0,234.4,6,"[673, 1437, 1496, 1090, 457]"
11.0,382.66,4,"[531, 513, 66, 1090, 37, 840, 457, 1067, 620, 1155, 1102]"
26.0,454.96,5,"[166, 336, 513, 66, 1090, 840, 457, 37, 620, 1067, 717, 48, 1102, 860, 102, 1046, 1178, 923, 670, 297, 518, 47, 46, 1061, 39, 808]"
16.0,408.44,6,"[166, 836, 513, 1031, 661, 457, 1558, 620, 1090, 934, 1447, 1145, 840, 446, 37, 1067]"
50.0,515.18,7,"[673, 184, 1067, 145, 513, 1090, 457, 620, 37, 880, 717, 1102, 1550, 707, 1526, 209, 92, 247, 1022, 1246, 1115, 48, 1120, 1249, 613, 700, 186, 1386, 23, 1305, 1391, 558, 46, 1202, 698, 435, 443, 1357, 1474, 207, 1234, 1103, 1225, 838, 716, 1084, 832, 701, 694, 47]"
11.0,375.34,7,"[673, 1437, 1496, 891, 523, 155, 1342, 435, 575, 893, 1091]"
5.0,318.28,4,"[650, 592, 1062, 457, 1130]"
7.0,305.56,6,"[673, 1437, 1496, 1090, 519, 1429, 435]"
9.0,329.06,6,"[355, 840, 1384, 1135, 1158, 1525, 1015, 546, 799]"
18.0,422.94,5,"[166, 513, 66, 1090, 836, 1066, 457, 934, 620, 717, 1102, 37, 842, 1355, 78, 1105, 1067, 852]"
11.0,379.18,6,"[1372, 457, 513, 1090, 1496, 707, 199, 350, 575, 906, 1091]"
25.0,447.12,6,"[984, 184, 717, 971, 1102, 48, 435, 513, 37, 336, 620, 209, 457, 1526, 23, 1090, 1169, 186, 1022, 558, 66, 47, 46, 1202, 694]"
