n_nodes,influence,time,nodes
26.0,1006.86,3,"[1163, 411, 691, 438, 1461, 1313, 1207, 714, 1463, 1050, 902, 413, 1630, 1708, 1084, 1663, 1644, 1516, 1573, 1072, 1473, 1707, 1622, 1525, 985, 575]"
14.0,965.44,3,"[1647, 803, 1639, 364, 920, 1439, 974, 1269, 1679, 411, 1538, 751, 804, 1165]"
25.0,1000.28,6,"[1152, 1914, 1800, 1416, 8, 1943, 24, 668, 542, 673, 1825, 935, 1077, 822, 311, 1335, 1721, 442, 824, 699, 448, 1089, 451, 579, 1477]"
4.0,577.06,3,"[834, 1415, 325, 787]"
2.0,358.18,3,"[179, 1699]"
6.0,812.3,3,"[1247, 803, 1639, 364, 920, 1330]"
41.0,1047.68,7,"[1163, 411, 744, 1140, 1227, 14, 1671, 173, 493, 45, 752, 1486, 631, 1303, 1752, 1828, 1641, 1340, 573, 1341, 317, 1726, 56, 702, 1085, 836, 1979, 1230, 1104, 1361, 89, 570, 987, 990, 1634, 870, 1384, 1905, 1266, 1785, 124]"
24.0,973.24,7,"[1247, 803, 1639, 364, 920, 1542, 1302, 1975, 58, 1467, 1606, 968, 1744, 979, 980, 597, 475, 1375, 1256, 215, 372, 1720, 1398, 1151]"
35.0,1037.96,6,"[1163, 411, 744, 1140, 1227, 14, 1671, 173, 493, 45, 1187, 36, 294, 1590, 59, 445, 959, 1217, 324, 1476, 1094, 1631, 726, 601, 1500, 606, 863, 1762, 994, 1255, 749, 1005, 1529, 255, 1634]"
6.0,539.86,5,"[2017, 535, 1489, 701, 230, 1330]"
34.0,1033.46,7,"[641, 515, 784, 1046, 27, 924, 925, 555, 1698, 1446, 1703, 808, 1576, 1834, 1940, 1875, 1302, 1975, 58, 1467, 1606, 968, 1744, 979, 980, 597, 475, 1375, 1256, 215, 372, 1720, 1398, 1151]"
13.0,943.24,4,"[1169, 1547, 928, 1923, 1179, 1330, 949, 1163, 1249, 1489, 198, 1162, 1789]"
6.0,701.82,4,"[924, 869, 1353, 1330, 354, 1913]"
14.0,927.5,5,"[706, 1377, 1829, 635, 1179, 14, 1055, 1269, 1679, 411, 1538, 751, 804, 1165]"
19.0,998.46,5,"[1083, 115, 1373, 787, 1538, 751, 804, 1165, 676, 855, 1428, 33, 1191, 1069, 174, 501, 856, 1130, 970]"
