n_nodes,influence,time,nodes
38.0,155.5,4,"[267, 539, 514, 358, 265, 574, 544, 360, 500, 698, 727, 397, 285, 180, 349, 225, 261, 343, 439, 388, 318, 400, 402, 428, 153, 262, 288, 494, 518, 198, 817, 521, 367, 474, 417, 187, 401, 936]"
13.0,79.18,5,"[67, 99, 451, 101, 1028, 840, 212, 307, 165, 210, 444, 387, 169]"
11.0,75.76,4,"[256, 611, 515, 389, 166, 156, 534, 710, 482, 470, 802]"
6.0,47.52,3,"[550, 165, 309, 1036, 454, 562]"
11.0,67.6,5,"[174, 150, 603, 789, 423, 408, 910, 152, 310, 567, 436]"
13.0,67.46,7,"[174, 311, 476, 872, 587, 964, 852, 117, 634, 655, 444, 443, 796]"
39.0,156.52,5,"[174, 231, 532, 243, 413, 233, 397, 821, 436, 385, 201, 517, 509, 827, 518, 400, 989, 533, 925, 535, 407, 593, 429, 280, 187, 412, 334, 169, 549, 297, 199, 365, 511, 956, 720, 319, 494, 450, 976]"
13.0,84.86,3,"[235, 450, 312, 385, 864, 417, 467, 376, 541, 250, 444, 192, 169]"
32.0,140.58,7,"[218, 438, 211, 551, 821, 434, 934, 569, 990, 409, 242, 322, 215, 222, 284, 676, 726, 225, 243, 280, 497, 333, 103, 1000, 875, 110, 621, 368, 116, 119, 376, 380]"
23.0,119.78,5,"[674, 749, 242, 294, 338, 329, 280, 203, 438, 364, 493, 756, 333, 164, 222, 465, 227, 168, 500, 850, 970, 1004, 726]"
26.0,123.58,6,"[174, 197, 133, 264, 322, 716, 705, 527, 307, 165, 443, 684, 433, 308, 182, 823, 201, 963, 834, 577, 170, 429, 492, 292, 406, 991]"
46.0,167.94,7,"[169, 165, 309, 898, 454, 426, 418, 938, 315, 967, 527, 307, 443, 684, 433, 308, 475, 201, 187, 400, 334, 297, 199, 319, 120, 693, 311, 313, 134, 828, 190, 704, 838, 36, 205, 333, 103, 1000, 875, 110, 621, 368, 116, 119, 376, 380]"
16.0,96.7,5,"[256, 35, 515, 389, 166, 156, 534, 307, 165, 210, 444, 508, 430, 647, 876, 222]"
38.0,154.12,5,"[235, 312, 864, 749, 158, 397, 411, 571, 518, 925, 509, 989, 429, 412, 169, 593, 187, 400, 201, 243, 280, 334, 580, 199, 319, 450, 956, 720, 407, 365, 385, 535, 511, 494, 549, 479, 533, 517]"
18.0,96.12,7,"[174, 311, 476, 969, 587, 964, 852, 117, 634, 655, 444, 443, 412, 850, 234, 282, 201, 243]"
20.0,103.72,7,"[174, 231, 532, 49, 243, 821, 295, 233, 168, 434, 450, 518, 509, 429, 925, 593, 658, 280, 187, 956]"
23.0,122.52,4,"[865, 438, 232, 294, 338, 329, 203, 364, 493, 756, 333, 242, 164, 222, 465, 227, 168, 500, 726, 850, 280, 970, 1004]"
20.0,104.64,6,"[455, 299, 196, 233, 821, 280, 434, 49, 925, 518, 412, 295, 593, 429, 168, 187, 450, 956, 243, 509]"
31.0,140.72,4,"[174, 231, 532, 243, 233, 821, 434, 397, 201, 827, 238, 186, 960, 210, 429, 896, 470, 270, 321, 400, 527, 495, 407, 385, 319, 297, 199, 956, 365, 720, 535]"
12.0,66.46,7,"[174, 197, 133, 716, 264, 322, 397, 593, 797, 678, 436, 910]"
31.0,137.32,7,"[174, 231, 532, 233, 243, 821, 280, 434, 49, 925, 535, 518, 412, 509, 295, 676, 593, 429, 643, 400, 321, 956, 297, 199, 319, 183, 720, 407, 365, 385, 495]"
7.0,41.72,6,"[837, 325, 133, 264, 993, 529, 593]"
16.0,83.94,7,"[633, 975, 245, 737, 315, 534, 616, 166, 482, 210, 444, 387, 222, 284, 676, 134]"
12.0,72.02,6,"[169, 165, 227, 716, 264, 322, 397, 593, 637, 678, 436, 910]"
28.0,130.4,4,"[169, 165, 309, 898, 931, 426, 418, 315, 938, 967, 568, 451, 731, 540, 273, 397, 271, 824, 961, 396, 265, 295, 755, 188, 778, 287, 333, 327]"
11.0,78.28,3,"[318, 150, 156, 528, 423, 411, 571, 397, 165, 210, 726]"
9.0,43.04,7,"[874, 325, 133, 477, 993, 397, 593, 173, 678]"
8.0,57.86,5,"[865, 150, 133, 241, 322, 495, 397, 990]"
9.0,69.36,3,"[169, 165, 309, 528, 423, 408, 910, 152, 256]"
