n_nodes,influence,time,nodes
6.0,1898.22,7,"[2114, 772, 2728, 1486, 1043, 123]"
6.0,1906.34,6,"[1327, 423, 2728, 1372, 2241, 2987]"
10.0,1930.56,6,"[1327, 423, 2728, 1486, 2950, 949, 760, 1547, 1973, 442]"
3.0,1856.56,7,"[2624, 2155, 1008]"
43.0,2040.84,7,"[1294, 760, 115, 423, 1486, 2728, 949, 2870, 2869, 504, 221, 1973, 1387, 1632, 821, 2811, 59, 1600, 3011, 105, 1772, 1645, 2254, 1660, 98, 1681, 674, 1682, 1204, 2950, 1547, 2800, 1650, 1467, 1399, 916, 2584, 1117, 24, 225, 284, 308, 2939]"
54.0,2042.76,7,"[2817, 128, 1597, 2694, 2950, 949, 907, 1547, 1682, 916, 24, 2584, 284, 674, 1204, 1973, 2870, 423, 105, 821, 2106, 59, 2869, 1772, 1467, 308, 1645, 2939, 1660, 98, 1396, 1600, 123, 1117, 2911, 2629, 2254, 1399, 504, 1017, 2448, 2375, 2024, 2668, 2930, 1524, 1268, 2421, 2800, 1650, 1387, 225, 1580, 1013]"
33.0,2017.04,7,"[1327, 760, 423, 2728, 1486, 949, 2870, 2869, 821, 1632, 59, 1973, 1600, 1682, 3011, 115, 2254, 1547, 2950, 105, 1772, 1645, 1467, 1660, 812, 24, 674, 98, 2448, 1681, 1204, 1396, 2939]"
15.0,1954.26,7,"[2624, 97, 2498, 2694, 2950, 159, 2591, 2870, 105, 1682, 59, 2869, 1600, 821, 2106]"
61.0,2065.28,7,"[2688, 1671, 1336, 2986, 140, 1111, 632, 2858, 2959, 1680, 1809, 1300, 405, 1564, 1856, 57, 411, 2365, 1535, 2939, 1660, 2303, 2584, 59, 1117, 1467, 70, 1650, 1600, 3011, 2629, 225, 2254, 1365, 85, 1387, 2645, 1877, 1242, 2911, 2040, 251, 2909, 94, 863, 1633, 2914, 1505, 869, 871, 2024, 2668, 2930, 1524, 1268, 2421, 1580, 1013, 633, 2810, 245]"
9.0,1928.16,7,"[1327, 228, 423, 1486, 2728, 1186, 2040, 2303, 1660]"
18.0,1968.6,7,"[2624, 97, 382, 2936, 2950, 2784, 2870, 907, 1973, 1547, 2869, 1600, 821, 1632, 59, 3011, 1682, 2629]"
27.0,2009.28,7,"[1327, 423, 2728, 1372, 2241, 949, 2950, 907, 2870, 1547, 2869, 1682, 1483, 1292, 674, 1204, 146, 2585, 57, 411, 2365, 1535, 2796, 98, 2448, 1396, 2939]"
13.0,1949.38,7,"[1327, 228, 2664, 423, 1486, 1753, 2728, 2303, 1547, 1660, 1630, 2870, 2939]"
19.0,1975.08,7,"[1327, 1753, 1394, 2728, 1486, 949, 1630, 2939, 2303, 2870, 2950, 1660, 1547, 2800, 1650, 225, 1399, 504, 221]"
5.0,1887.34,6,"[2624, 2155, 1008, 2241, 2612]"
36.0,2027.48,7,"[1327, 1753, 423, 2728, 1486, 949, 1682, 821, 1973, 2870, 2869, 1632, 2950, 1547, 59, 1600, 3011, 2629, 2254, 105, 1772, 1645, 1467, 1660, 916, 24, 308, 1542, 284, 1117, 2800, 1650, 225, 1399, 1460, 2939]"
26.0,2001.9,7,"[2817, 128, 423, 671, 1486, 949, 2870, 2869, 1303, 1292, 2923, 146, 2585, 57, 411, 1973, 2365, 1535, 1682, 98, 2950, 1367, 2448, 1204, 1396, 2939]"
38.0,2034.86,7,"[175, 423, 2728, 1372, 1660, 949, 1460, 2987, 1396, 2241, 1973, 2870, 2869, 2950, 1632, 821, 2448, 59, 1600, 3011, 2813, 1488, 1645, 2254, 1547, 1682, 916, 2584, 24, 284, 308, 2800, 1650, 1467, 1399, 1117, 2939, 225]"
60.0,2065.18,7,"[2624, 97, 382, 2936, 2950, 2784, 2870, 907, 1973, 1547, 2869, 1600, 821, 1632, 59, 3011, 1564, 2629, 1856, 57, 411, 2365, 1535, 2939, 1660, 2303, 2584, 1117, 70, 1877, 1650, 1467, 2040, 225, 251, 2254, 1387, 1365, 85, 2810, 32, 2911, 1580, 1242, 2909, 863, 94, 1633, 2914, 1505, 869, 871, 2930, 1524, 1268, 2159, 2668, 1013, 633, 2024]"
12.0,1948.24,6,"[1294, 644, 907, 2757, 1486, 2950, 2728, 2870, 2869, 1547, 1682, 1973]"
13.0,1959.44,6,"[2624, 423, 1651, 1486, 2950, 949, 1753, 2870, 1630, 2939, 1547, 1660, 2303]"
30.0,2014.46,7,"[2817, 128, 86, 1923, 1520, 2629, 1460, 949, 1660, 1396, 1973, 2870, 2448, 2066, 2869, 245, 2014, 59, 1600, 1632, 821, 3011, 105, 1772, 1645, 2254, 1682, 308, 24, 1467]"
28.0,2010.94,7,"[175, 423, 2728, 1372, 1660, 949, 1460, 2987, 1396, 2241, 1973, 2870, 2869, 2950, 1632, 821, 225, 2939, 1547, 2800, 1650, 916, 1399, 2584, 24, 1467, 284, 2423]"
11.0,1935.0,7,"[2624, 2155, 1008, 105, 880, 1390, 2987, 1535, 2939, 1660, 1888]"
37.0,2029.64,7,"[175, 1660, 423, 1372, 2728, 949, 2988, 1396, 1973, 2987, 2870, 2869, 2950, 1632, 2241, 821, 2448, 59, 1600, 3011, 2813, 1488, 1645, 2254, 1547, 1682, 916, 2584, 24, 284, 308, 2800, 1650, 1467, 1399, 1117, 2939]"
12.0,1943.66,7,"[2624, 97, 2498, 2694, 2950, 159, 1917, 1547, 2870, 1973, 235, 2869]"
8.0,1922.72,7,"[2688, 423, 2728, 1372, 2241, 1596, 2987, 2303]"
5.0,1883.44,7,"[175, 423, 1588, 2612, 2241]"
21.0,1990.64,7,"[1327, 760, 1546, 2728, 2987, 70, 2870, 2869, 821, 1460, 59, 1600, 1632, 3011, 2950, 1973, 2759, 1547, 1772, 2448, 1396]"
7.0,1921.12,7,"[1327, 2069, 2245, 2728, 1486, 2950, 1171]"
34.0,2025.64,7,"[1327, 760, 812, 423, 2728, 1486, 185, 949, 2870, 2869, 1632, 821, 1396, 59, 308, 1600, 115, 1973, 3011, 2254, 2950, 105, 1772, 1660, 1645, 1547, 1681, 1682, 24, 674, 1204, 1467, 98, 2939]"
